Lokasi,X,Y,Tanggal,PM10,PM2.5,SO2,CO,O3,NO2,HC
Wonorejo,"1,127,891,639","1,127,891,639",19-Mar-23,0.0,0.0,14.7,0.0,20.0,0.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",20-Mar-23,0.0,0.0,15.5,0.0,24.8,2.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",21-Mar-23,17.9,0.0,15.3,0.0,24.3,1.6,0.0
Wonorejo,"1,127,891,639","1,127,891,639",22-Mar-23,17.0,0.0,14.7,0.0,26.3,1.2,0.0
Wonorejo,"1,127,891,639","1,127,891,639",23-Mar-23,0.0,0.0,15.0,0.0,22.9,1.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",24-Mar-23,0.0,0.0,15.8,0.0,21.6,3.2,0.0
Wonorejo,"1,127,891,639","1,127,891,639",25-Mar-23,0.0,0.0,16.1,0.0,29.1,2.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",26-Mar-23,0.0,0.0,16.9,0.0,23.9,2.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",27-Mar-23,21.7,0.0,17.9,0.0,21.0,2.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",28-Mar-23,33.4,0.0,15.6,0.0,21.0,2.6,0.0
Wonorejo,"1,127,891,639","1,127,891,639",29-Mar-23,60.1,0.0,15.4,0.0,29.7,2.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",30-Mar-23,61.5,0.0,16.6,0.0,26.3,3.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",31-Mar-23,52.6,0.0,16.8,0.0,33.0,1.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",1-Apr-23,37.6,0.0,15.8,0.0,23.4,2.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",2-Apr-23,37.0,0.0,16.1,0.0,21.0,2.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",3-Apr-23,40.6,0.0,15.6,0.0,29.5,1.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",4-Apr-23,45.8,0.0,16.7,0.0,23.8,1.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",5-Apr-23,84.1,0.0,18.5,0.1,23.2,1.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",6-Apr-23,75.8,0.0,17.0,0.0,22.8,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",7-Apr-23,97.2,0.0,16.7,0.0,27.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",8-Apr-23,74.3,0.0,16.5,0.0,22.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",9-Apr-23,94.2,0.0,16.0,0.0,20.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",10-Apr-23,49.9,0.0,15.9,0.0,18.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",11-Apr-23,40.1,0.0,16.2,0.0,22.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",12-Apr-23,27.8,0.0,16.0,0.0,28.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",13-Apr-23,9.7,0.0,16.5,0.0,16.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",14-Apr-23,77.6,0.0,16.6,0.0,23.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",15-Apr-23,74.5,0.0,15.9,0.0,27.8,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",16-Apr-23,13.9,0.0,15.3,0.0,24.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",17-Apr-23,18.1,0.0,15.5,0.0,24.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",18-Apr-23,19.1,0.0,16.1,0.0,25.5,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",19-Apr-23,19.7,0.0,0.0,0.0,29.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",20-Apr-23,21.9,0.0,0.0,0.0,30.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",21-Apr-23,14.1,0.0,0.0,0.0,23.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",22-Apr-23,12.1,0.0,0.0,0.0,27.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",23-Apr-23,22.9,0.0,0.0,0.0,27.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",24-Apr-23,23.6,0.0,0.0,0.0,24.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",25-Apr-23,16.7,0.0,0.0,0.0,20.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",26-Apr-23,18.0,0.0,17.2,0.0,20.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",27-Apr-23,11.1,0.0,16.7,0.0,20.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",28-Apr-23,16.6,0.0,17.5,0.0,23.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",29-Apr-23,9.1,0.0,16.4,0.0,16.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",30-Apr-23,25.2,0.0,16.3,0.0,21.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",1-May-23,14.3,0.0,16.5,0.0,20.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",2-May-23,19.6,0.0,16.4,0.0,21.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",3-May-23,22.2,0.0,17.0,0.0,20.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",4-May-23,18.9,0.0,16.4,0.0,19.8,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",5-May-23,17.9,0.0,16.6,0.0,22.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",6-May-23,17.7,0.0,17.8,0.0,30.8,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",7-May-23,17.5,0.0,17.5,0.0,30.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",8-May-23,16.1,0.0,19.2,0.0,25.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",9-May-23,14.6,0.0,20.5,0.0,27.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",10-May-23,20.7,0.0,17.2,0.0,19.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",11-May-23,14.8,0.0,17.2,0.0,19.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",12-May-23,20.9,0.0,17.6,0.0,25.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",13-May-23,21.9,0.0,17.5,0.0,27.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",14-May-23,30.4,0.0,19.9,0.0,35.5,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",15-May-23,22.4,0.0,18.6,0.0,34.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",16-May-23,23.9,0.0,20.3,0.1,36.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",17-May-23,18.2,0.0,20.3,0.0,41.5,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",18-May-23,14.8,0.0,20.3,0.1,36.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",19-May-23,20.9,0.0,19.3,0.0,31.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",20-May-23,20.4,0.0,18.7,0.0,32.5,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",21-May-23,22.7,0.0,18.1,0.0,33.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",22-May-23,18.9,0.0,18.9,0.0,34.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",23-May-23,14.0,0.0,19.2,0.0,32.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",24-May-23,19.8,0.0,18.3,0.0,31.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",25-May-23,21.5,0.0,19.7,0.0,36.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",26-May-23,17.4,0.0,19.1,0.0,31.5,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",27-May-23,16.7,0.0,19.3,0.0,31.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",28-May-23,24.7,0.0,19.4,0.0,32.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",29-May-23,18.1,0.0,19.1,0.0,36.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",30-May-23,22.6,0.0,18.1,0.0,31.8,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",31-May-23,16.9,0.0,19.4,0.0,25.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",1-Jun-23,17.1,0.0,19.9,0.0,29.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",2-Jun-23,16.4,0.0,19.2,0.0,34.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",3-Jun-23,17.5,0.0,19.7,0.0,30.5,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",4-Jun-23,17.7,0.0,19.9,0.0,31.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",5-Jun-23,17.0,0.0,19.3,0.0,28.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",6-Jun-23,17.4,0.0,19.9,0.0,28.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",7-Jun-23,21.5,0.0,20.1,0.0,24.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",8-Jun-23,16.7,0.0,20.2,0.0,21.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",9-Jun-23,0.0,0.0,22.8,0.0,0.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",10-Jun-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",11-Jun-23,0.0,0.0,0.0,0.0,35.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",12-Jun-23,7.3,0.0,20.0,0.0,28.5,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",13-Jun-23,12.6,0.0,21.0,0.0,26.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",14-Jun-23,20.9,0.0,20.1,0.0,27.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",15-Jun-23,13.8,0.0,22.7,0.0,36.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",16-Jun-23,19.3,0.0,21.9,0.1,34.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",17-Jun-23,19.7,0.0,19.2,0.1,32.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",18-Jun-23,19.4,0.0,18.8,0.1,34.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",19-Jun-23,20.3,0.0,19.1,0.1,30.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",20-Jun-23,14.6,0.0,20.1,0.1,39.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",21-Jun-23,17.2,0.0,19.4,0.1,34.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",22-Jun-23,17.8,0.0,21.1,0.1,29.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",23-Jun-23,22.2,0.0,20.5,0.1,27.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",24-Jun-23,11.6,0.0,20.9,0.1,33.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",25-Jun-23,17.5,0.0,21.5,0.1,32.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",26-Jun-23,19.7,0.0,21.3,0.1,35.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",27-Jun-23,30.9,0.0,20.5,0.1,24.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",28-Jun-23,17.4,0.0,21.3,0.1,24.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",29-Jun-23,19.6,0.0,20.7,0.1,24.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",30-Jun-23,27.2,0.0,19.9,0.1,23.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",1-Jul-23,24.8,0.0,0.0,0.1,19.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",2-Jul-23,13.9,0.0,0.0,0.1,22.8,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",3-Jul-23,20.2,0.0,0.0,0.1,28.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",4-Jul-23,18.4,0.0,0.0,0.1,37.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",5-Jul-23,14.9,0.0,0.0,0.1,27.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",6-Jul-23,20.4,0.0,0.0,0.1,25.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",7-Jul-23,20.3,0.0,0.0,0.1,18.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",8-Jul-23,23.4,0.0,0.0,0.1,14.5,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",9-Jul-23,15.4,0.0,0.0,0.1,22.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",10-Jul-23,17.1,0.0,0.0,0.1,29.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",11-Jul-23,18.3,0.0,0.0,0.1,32.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",12-Jul-23,27.3,0.0,0.0,0.1,30.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",13-Jul-23,13.5,0.0,0.0,0.1,22.8,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",14-Jul-23,14.0,0.0,0.0,0.1,26.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",15-Jul-23,21.9,0.0,0.0,0.1,28.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",16-Jul-23,21.8,0.0,0.0,0.1,27.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",17-Jul-23,14.2,0.0,0.0,0.1,29.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",18-Jul-23,17.1,0.0,0.0,0.1,27.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",19-Jul-23,15.1,0.0,0.0,0.1,22.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",20-Jul-23,23.2,0.0,0.0,0.1,28.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",21-Jul-23,16.6,0.0,0.0,0.1,33.9,8.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",22-Jul-23,16.2,0.0,0.0,0.1,29.2,8.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",23-Jul-23,17.7,0.0,0.0,0.1,32.5,6.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",24-Jul-23,16.0,0.0,0.0,0.1,28.5,8.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",25-Jul-23,20.1,0.0,0.0,0.1,30.1,7.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",26-Jul-23,24.9,0.0,0.0,0.1,29.9,8.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",27-Jul-23,21.9,0.0,0.0,0.1,28.9,11.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",28-Jul-23,19.8,0.0,0.0,0.1,33.2,10.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",29-Jul-23,20.8,0.0,0.0,0.1,30.5,8.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",30-Jul-23,25.1,0.0,0.0,0.1,28.8,9.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",31-Jul-23,6.3,0.0,0.0,0.1,22.2,12.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",1-Aug-23,26.1,0.0,0.0,0.1,25.4,4.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",2-Aug-23,18.7,0.0,0.0,0.1,30.0,2.2,0.0
Wonorejo,"1,127,891,639","1,127,891,639",3-Aug-23,10.0,0.0,0.0,0.1,33.3,2.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",4-Aug-23,11.9,0.0,21.2,0.1,32.3,6.2,0.0
Wonorejo,"1,127,891,639","1,127,891,639",5-Aug-23,17.1,0.0,25.4,0.1,28.9,9.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",6-Aug-23,17.3,0.0,21.5,0.1,26.1,7.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",7-Aug-23,21.6,0.0,22.3,0.1,27.4,6.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",8-Aug-23,17.3,0.0,22.4,0.1,31.2,6.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",9-Aug-23,17.6,0.0,21.4,0.1,36.8,6.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",10-Aug-23,17.0,0.0,23.3,0.1,35.8,6.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",11-Aug-23,18.3,0.0,23.4,0.1,33.8,9.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",12-Aug-23,24.3,0.0,21.6,0.1,33.5,9.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",13-Aug-23,19.4,0.0,21.7,0.1,28.3,8.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",14-Aug-23,21.2,0.0,21.8,0.1,35.5,6.6,0.0
Wonorejo,"1,127,891,639","1,127,891,639",15-Aug-23,11.9,0.0,22.8,0.1,30.5,9.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",16-Aug-23,18.3,0.0,25.3,0.1,24.8,10.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",17-Aug-23,15.2,0.0,21.9,0.1,28.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",18-Aug-23,19.3,0.0,24.2,0.1,28.0,5.6,0.0
Wonorejo,"1,127,891,639","1,127,891,639",19-Aug-23,16.5,0.0,21.9,0.1,26.4,6.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",20-Aug-23,24.9,0.0,20.3,0.1,32.0,4.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",21-Aug-23,19.8,0.0,21.2,0.1,31.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",22-Aug-23,10.8,0.0,21.3,0.1,37.6,2.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",23-Aug-23,19.4,0.0,22.8,0.1,34.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",24-Aug-23,21.0,0.0,21.0,0.1,28.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",25-Aug-23,16.6,0.0,23.1,0.1,30.7,1.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",26-Aug-23,16.4,0.0,20.8,0.1,35.8,1.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",27-Aug-23,14.6,0.0,23.3,0.1,32.6,2.2,0.0
Wonorejo,"1,127,891,639","1,127,891,639",28-Aug-23,19.5,0.0,21.8,0.1,33.8,2.2,0.0
Wonorejo,"1,127,891,639","1,127,891,639",29-Aug-23,24.9,0.0,22.8,0.1,33.8,2.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",30-Aug-23,23.9,0.0,23.8,0.1,31.9,2.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",31-Aug-23,28.1,0.0,21.5,0.1,33.7,6.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",1-Sep-23,17.2,0.0,21.5,0.1,37.3,7.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",2-Sep-23,19.2,0.0,22.2,0.1,39.2,9.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",3-Sep-23,23.2,0.0,21.3,0.1,39.0,8.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",4-Sep-23,17.9,0.0,21.1,0.1,37.9,10.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",5-Sep-23,20.8,0.0,24.0,0.1,35.7,11.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",6-Sep-23,23.0,0.0,22.5,0.1,32.7,11.2,0.0
Wonorejo,"1,127,891,639","1,127,891,639",7-Sep-23,14.8,0.0,21.7,0.1,28.2,11.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",8-Sep-23,15.7,0.0,21.5,0.1,32.5,7.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",9-Sep-23,24.1,0.0,22.5,0.1,37.2,7.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",10-Sep-23,27.8,0.0,22.4,0.1,32.5,7.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",11-Sep-23,24.2,0.0,25.0,0.1,18.4,9.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",12-Sep-23,17.9,0.0,21.7,0.1,29.1,7.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",13-Sep-23,23.2,0.0,21.5,0.1,30.5,8.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",14-Sep-23,15.9,0.0,22.3,0.1,33.3,7.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",15-Sep-23,17.7,0.0,24.7,0.1,36.3,9.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",16-Sep-23,27.4,0.0,21.5,0.1,34.0,5.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",17-Sep-23,16.0,0.0,21.2,0.1,34.5,6.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",18-Sep-23,17.0,0.0,22.0,0.1,33.1,6.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",19-Sep-23,14.2,0.0,23.2,0.1,32.0,9.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",20-Sep-23,10.8,0.0,23.2,0.1,33.3,10.6,0.0
Wonorejo,"1,127,891,639","1,127,891,639",21-Sep-23,8.7,0.0,23.7,0.1,44.4,4.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",22-Sep-23,15.9,0.0,20.7,0.1,33.7,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",23-Sep-23,15.1,0.0,21.3,0.1,29.3,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",24-Sep-23,16.8,0.0,22.5,0.1,33.4,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",25-Sep-23,22.2,0.0,24.4,0.1,33.6,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",26-Sep-23,24.7,0.0,22.4,0.1,32.2,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",27-Sep-23,19.5,0.0,23.9,0.1,33.5,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",28-Sep-23,18.0,0.0,22.9,0.1,36.1,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",29-Sep-23,11.9,0.0,22.7,0.1,38.9,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",30-Sep-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",1-Oct-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",2-Oct-23,7.5,0.0,20.4,0.1,24.7,17.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",3-Oct-23,18.7,0.0,24.5,0.1,32.6,17.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",4-Oct-23,20.3,0.0,23.5,0.1,29.5,18.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",5-Oct-23,15.3,0.0,21.2,0.1,27.8,0.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",6-Oct-23,24.0,0.0,22.0,0.1,33.0,20.2,0.0
Wonorejo,"1,127,891,639","1,127,891,639",7-Oct-23,18.0,0.0,22.3,0.1,30.7,20.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",8-Oct-23,20.7,0.0,22.7,0.1,31.5,20.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",9-Oct-23,12.7,0.0,23.5,0.1,34.1,20.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",10-Oct-23,9.6,0.0,23.2,0.1,39.7,21.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",11-Oct-23,14.8,0.0,26.9,0.1,36.1,21.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",12-Oct-23,26.3,0.0,23.9,0.1,36.0,21.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",13-Oct-23,13.2,0.0,24.4,0.1,37.4,22.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",14-Oct-23,16.2,0.0,21.3,0.1,31.3,23.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",15-Oct-23,17.9,0.0,23.2,0.1,33.8,23.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",16-Oct-23,27.2,0.0,0.0,0.1,33.6,23.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",17-Oct-23,16.1,0.0,21.6,0.1,36.8,23.4,0.0
Wonorejo,"1,127,891,639","1,127,891,639",18-Oct-23,16.3,0.0,22.4,0.1,44.0,23.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",19-Oct-23,9.4,0.0,20.9,0.1,42.7,23.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",20-Oct-23,32.6,0.0,23.0,0.1,44.2,23.6,0.0
Wonorejo,"1,127,891,639","1,127,891,639",21-Oct-23,17.0,0.0,21.8,0.1,43.3,23.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",22-Oct-23,16.2,0.0,25.2,0.1,34.6,23.5,0.0
Wonorejo,"1,127,891,639","1,127,891,639",23-Oct-23,10.9,0.0,0.0,0.1,35.7,23.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",24-Oct-23,16.2,0.0,0.0,0.1,38.2,23.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",25-Oct-23,14.1,0.0,0.0,0.1,40.7,23.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",26-Oct-23,14.9,0.0,0.0,0.1,28.3,24.3,0.0
Wonorejo,"1,127,891,639","1,127,891,639",27-Oct-23,18.9,0.0,0.0,0.1,31.9,24.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",28-Oct-23,18.1,0.0,0.0,0.1,33.3,24.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",29-Oct-23,17.9,0.0,0.0,0.1,37.3,24.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",30-Oct-23,17.7,0.0,0.0,0.1,33.0,24.7,0.0
Wonorejo,"1,127,891,639","1,127,891,639",31-Oct-23,13.6,0.0,0.0,0.1,35.0,24.8,0.0
Wonorejo,"1,127,891,639","1,127,891,639",1-Nov-23,13.4,0.0,0.0,0.1,37.5,25.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",2-Nov-23,14.9,0.0,0.0,0.1,38.0,25.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",3-Nov-23,8.0,0.0,0.0,0.1,35.7,25.0,0.0
Wonorejo,"1,127,891,639","1,127,891,639",4-Nov-23,15.9,0.0,0.0,0.1,29.1,24.9,0.0
Wonorejo,"1,127,891,639","1,127,891,639",5-Nov-23,21.1,0.0,0.0,0.1,31.5,25.1,0.0
Wonorejo,"1,127,891,639","1,127,891,639",6-Nov-23,14.4,0.0,0.0,0.1,35.5,25.3,0.0
